"date","tstmp","pred_dir","SAR_SIG","RANGE","SAR2SIG","WRANGE","CSAR","CSAR_SIG","port","sig_dur","mtm","sr1","sr2","sr3","lag_sr1","lag_sr2","lag_sr3","fd1","fd2","fd3","open","close"
20130115,1214,0,2,-25,1,-625,0,0,0,0,0,-0.726010338,-0.678827588,-0.750779504,-0.842435148,0.903050169,0.76677025,-0.574276857,-0.664324159,-0.650921279,150,100
20130115,1215,0,2,0,1,0,0,0,0,0,0,-0.7388013,-0.688754181,-0.759071925,-0.891959297,0.901541156,0.739552465,-0.679768198,-0.686718563,-0.655671708,125,75
20130115,1216,0,2,75,2,9375,37.2197115,1,0,0,0,-0.722409861,-0.670819871,-0.783294795,-0.921296397,0.816265257,0.599105786,-0.73939831,-0.734479535,-0.679371186,50,-25
20130115,1217,0,2,-25,2,-625,32.3531202,1,0,0,0,-0.711933611,-0.678954889,-0.790391908,-0.936073514,0.810075826,-0.860702643,-0.589403973,-0.724875279,-0.674331563,75,25
20130115,1218,0,2,0,2,0,30.1325266,1,0,0,0,-0.709107721,-0.675247631,-0.790456438,-0.917780977,0.812303996,-0.855603058,-0.54344911,-0.720057848,-0.674407935,75,25
20130115,1219,0,2,25,2,625,28.0035508,1,0,0,0,-0.723330188,-0.700090432,-0.794201109,-0.927194432,0.819239231,-0.900928368,-0.712265062,-0.717920125,-0.672847122,50,-25
20130115,1220,0,2,0,2,0,25.9629442,1,0,0,0,-0.723877029,-0.727664392,-0.793501507,-0.825577014,0.845894346,-0.900803557,-0.565435129,-0.689207083,-0.662567483,75,25
20130115,1221,0,2,0,2,0,24.0075659,1,0,0,0,-0.718067464,-0.72036458,-0.791129849,-0.885276785,0.837900841,-0.912289397,-0.688875834,-0.707770695,-0.67196527,50,-25
20130115,1222,0,2,25,2,625,22.1343787,1,0,0,0,-0.723707501,-0.727540241,-0.787838686,-0.895402599,0.839282942,-0.919313615,-0.737314298,-0.706296197,-0.672652979,50,-25
20130115,1223,0,2,-25,2,-1875,20.3404464,1,0,0,0,-0.733829689,-0.753442181,-0.730073425,-0.957382552,0.891627872,-0.929063379,-0.64868229,0.529210652,-0.612224486,75,0
20130115,1224,0,2,0,2,0,18.62293,1,0,0,0,-0.721209284,-0.7560282,-0.74615719,-0.914221605,0.890542853,-0.920682348,0.564953137,-0.550578269,-0.646539894,75,0
20130115,1225,0,2,25,2,1250,16.9790852,1,0,0,0,-0.724788079,-0.754476201,-0.775101018,-0.875767366,0.884998471,-0.901624044,0.564758513,-0.667818766,-0.666702331,75,0
20130115,1226,0,2,0,2,0,15.4062589,1,0,0,0,-0.738162208,-0.757310582,-0.777045858,-0.927209146,0.884167503,-0.914516058,-0.548383064,-0.663607895,-0.663001273,75,25
20130115,1227,0,2,0,2,0,13.9018864,1,0,0,0,-0.726951665,-0.752622301,-0.755668881,-0.91624386,0.897678154,-0.891020454,-0.5052314,-0.524727294,-0.635258545,75,-25
20130115,1228,0,2,0,2,0,12.4634888,1,0,0,0,-0.729071543,-0.754049913,-0.753654282,-0.901176391,0.893124396,-0.885011846,0.509242916,-0.597146597,-0.650068527,50,-50
20130115,1229,0,2,-25,2,-1250,11.0886699,1,0,0,0,-0.648027444,-0.736277897,-0.73467664,-0.778720499,0.903256182,-0.724918385,0.658003814,0.586192877,-0.61742614,100,50
20130115,1230,0,2,25,2,1250,9.77511394,1,0,0,0,-0.653575757,-0.736593665,-0.740908478,-0.855281794,0.900334678,-0.665527686,0.606248284,-0.527528032,-0.637863782,75,75
20130115,1231,0,2,25,2,1250,8.52058254,1,0,0,0,-0.713529967,-0.729107266,-0.727708484,-0.917369904,0.900005063,-0.606208939,-0.530566433,-0.579055209,-0.643149675,50,75
20130115,1232,0,2,75,2,7500,21.6167922,1,0,0,0,-0.699356749,-0.716207661,-0.786511635,-0.882124682,0.840600523,-0.817144528,-0.757991536,-0.730560271,-0.681105221,0,50
20130115,1233,0,2,25,2,1250,37.0021205,1,0,0,0,-0.712242365,-0.721990915,-0.791104552,-0.90287754,0.816192044,-0.920732154,-0.798446848,-0.730356484,-0.682469081,-25,25
20130115,1234,0,2,25,2,1875,76.6645145,1,0,0,0,-0.710938474,-0.713209545,-0.787818879,-0.885074854,0.801214984,-0.918812272,-0.730732014,-0.725436473,-0.682938693,-50,-25
20130115,1235,0,2,-25,2,-1250,97.1537888,1,0,0,0,-0.714090279,-0.717313263,-0.784124093,-0.894557112,0.801968795,-0.928408057,-0.712769906,-0.717982013,-0.679729181,-50,-25
20130115,1236,0,2,0,2,0,112.546099,1,0,0,0,-0.717426011,-0.734494973,-0.778710543,-0.886174882,0.817464864,-0.929208227,-0.653777462,-0.689495341,-0.675652215,-25,0
20130115,1237,0,2,0,1,0,0,0,0,0,0,-0.742547598,-0.72313351,-0.742790515,-0.93381856,0.865714952,-0.932286131,-0.761594628,-0.696525344,-0.670977597,-25,-25
20130115,1238,0,2,0,1,0,0,0,0,0,0,-0.739550154,-0.743852705,-0.729385318,-0.879387678,0.885964099,-0.935532617,-0.733926736,-0.628025121,-0.655310887,-25,50
20130115,1239,0,2,0,1,0,0,0,0,0,0,-0.73624639,-0.747172437,-0.724769994,-0.914247262,0.893338222,-0.930503811,-0.541783946,-0.575261818,-0.650375498,0,100
20130115,1240,0,2,75,2,5625,58.2093201,1,0,0,0,-0.7331955,-0.748204,-0.782760173,-0.924455467,0.821846005,-0.926831824,-0.764968879,-0.715791162,-0.67995545,-75,-25
20130115,1241,0,2,25,2,1250,48.7167609,1,0,0,0,-0.724645234,-0.733746154,-0.780253983,-0.922501792,0.805361037,-0.928516685,-0.804990814,-0.723359592,-0.680746672,-100,-50
20130115,1242,0,2,-50,2,-2500,56.7937552,1,0,0,0,-0.699980312,-0.732880254,-0.769251918,-0.878845876,0.826552936,-0.927675374,-0.520248449,-0.680567423,-0.670964068,-50,25
20130115,1243,0,2,25,2,624.999999,62.5161299,1,0,0,0,-0.713039382,-0.739512659,-0.773827096,-0.921117591,0.82136071,-0.929600709,-0.754320126,-0.702884346,-0.676555851,-75,-25
20130115,1244,0,2,25,2,1250,66.3430621,1,0,0,0,-0.722839581,-0.749452829,-0.780104452,-0.946608126,0.836298358,-0.929410536,-0.623461703,-0.678886109,-0.67180295,-75,-50
20130115,1245,0,2,-50,1,-2500,0,0,0,0,0,-0.726654677,-0.720814192,-0.751432726,-0.933069768,0.884967752,-0.923766221,-0.628350407,-0.641741479,-0.657857764,-50,-25
20130115,1246,0,2,-25,1,-1875,0,0,0,0,0,-0.68773439,-0.723670829,-0.694192373,-0.857320134,0.90460417,-0.920719985,-0.576888285,0.551747949,-0.622091469,-25,25
20130115,1247,0,2,25,1,625,0,0,0,0,0,-0.727256761,-0.734014642,-0.720607603,-0.907907806,0.902787142,-0.9038139,-0.642047401,-0.573681417,-0.649400822,-50,-50
20130115,1248,0,2,-25,1,-1250,0,0,0,0,0,-0.517059189,-0.680106809,-0.677767542,-0.650700255,0.906577042,-0.691752372,0.602642242,0.595497376,-0.614991991,-25,-25
20130115,1249,1,1,0,1,0,-5.8808,-1,0,27,0,0.952493132,0.788603384,0.632571327,0.727780875,0.907284446,0.807223284,0.615153547,0.580717524,-0.599528376,25,25
20130115,1250,1,1,0,1,0,-5.763184,-1,1,28,0,0.908628125,0.802111213,0.46820341,0.795528037,0.907640281,0.829403182,-0.614054728,-0.671582546,-0.660863897,0,0
20130115,1251,0,1,-25,1,-1250,-5.64792032,-1,0,0,0,0.917289949,0.78289255,-0.46995953,0.775402677,0.908306906,0.822077994,-0.674303889,-0.655518257,-0.655144633,0,-25
20130115,1252,0,1,25,1,625,-5.53496191,-1,0,0,0,0.875542495,0.767110884,-0.562919886,0.787160873,0.908440389,0.801249844,-0.717142042,-0.654242337,-0.648866815,0,-50
20130115,1253,1,1,-25,1,-625,-5.42426267,-1,2,29,-25,0.900840126,0.792675281,0.492232199,0.817683192,0.90819449,0.816588794,-0.541957938,-0.570504309,-0.634880313,25,-25
20130115,1254,1,1,-25,1,-1250,-20.9152923,-1,3,30,-25,0.925347195,0.818442688,0.722424766,0.611155661,0.907529797,0.83904522,0.528522376,0.602682133,-0.594621775,50,50
20130115,1255,1,1,-25,1,-1250,-33.2804522,-1,4,31,-50,0.95187326,0.842269215,0.752142646,0.628682567,0.907149287,0.851253753,0.639353164,0.597370682,-0.607126134,50,50
20130115,1256,0,1,25,1,1250,-43.0659121,-1,0,0,0,0.91093678,0.831904047,0.715511841,-0.513858214,0.907492864,0.853436003,-0.711957484,-0.589155633,-0.642804774,0,-25
20130115,1257,1,1,25,1,625,-50.7245498,-1,5,32,-50,0.918303172,0.836555077,0.695373308,0.612470786,0.908015519,0.849931997,-0.696082785,-0.597658066,-0.638801462,0,-50
20130115,1258,1,1,-25,1,-1250,-50.675243,-1,6,33,-50,0.962256866,0.855275493,0.717620085,0.715203662,0.908977704,0.861587263,-0.530405544,0.549832538,-0.608234842,25,-25
20130115,1259,1,1,-25,1,-1250,-45.6482332,-1,7,34,-50,0.966652585,0.861928291,0.75013999,0.704802778,0.908425623,0.853527056,0.620634214,0.61011654,-0.590350547,50,0
20130115,1300,1,1,0,1,0,-64.8223039,-1,8,35,-75,0.968128868,0.867903097,0.762772293,0.669768813,0.907769071,0.857336838,0.620922373,0.60103757,-0.602707564,50,0
20130115,1301,1,1,0,1,0,-61.1894118,-1,9,36,-75,0.968538103,0.871617674,0.767039018,0.671038106,0.907867606,0.855343741,0.635030547,0.599652792,-0.603075659,50,0
20130115,1302,1,1,0,2,0,0,0,10,37,-75,0.951184248,0.845792563,0.718828549,0.632450486,0.908163254,0.850665052,0.614762637,0.565781522,-0.604465465,50,25
20130115,1303,1,1,0,1,0,-52.4721619,-1,11,38,-75,0.967702297,0.873210767,0.766406014,0.68000922,0.90878364,0.85149543,-0.52970172,0.587428869,-0.602083358,50,25
20130115,1304,1,1,0,2,0,0,0,12,39,-75,0.941754724,0.848138296,0.692707503,0.749384051,0.908472654,0.853701159,0.545259951,-0.508185964,-0.609385413,25,-50
20130115,1305,1,1,-25,1,-1250,-44.4383444,-1,13,40,-75,0.971623961,0.87789614,0.769054668,0.779974725,0.90898754,0.855673256,0.581331444,0.596283278,-0.598009064,50,-25
20130115,1306,1,1,-50,1,-2500,0,0,14,41,-75,0.972230715,0.865865049,0.755409877,0.729210309,0.908634423,0.862493651,0.738480988,0.629096966,-0.58999611,75,75
20130115,1307,1,1,50,1,2500,0,0,15,42,-75,0.949586072,0.856295272,0.714399286,0.748244873,0.908373711,0.846668047,-0.520958589,0.512685213,-0.633368341,25,25
20130115,1308,0,2,25,2,1250,0,0,0,0,0,0.527331273,-0.562421331,-0.686684691,-0.773170869,0.892826885,0.758120942,0.50236033,-0.714506144,-0.668761598,-50,-25
20130115,1309,0,2,-25,2,-1250,0,0,0,0,0,-0.62522202,-0.647274077,-0.638919495,-0.877469488,0.899651826,-0.70805162,-0.618251271,-0.666186578,-0.639032052,-25,0
20130115,1310,0,2,25,2,625,0,0,0,0,0,-0.67942747,-0.66985474,-0.686754801,-0.91400895,0.899243076,0.574645492,-0.643770588,-0.689973591,-0.65423655,-25,25
20130115,1311,0,2,-25,2,-625,0,0,0,0,0,-0.603035956,-0.648838292,-0.753277304,-0.834262797,0.895667677,0.766498029,0.524979085,-0.701315597,-0.662026041,-25,25
20130115,1312,0,2,0,2,0,0,0,0,0,0,-0.714977744,-0.703618686,-0.736261407,-0.935565189,0.902958997,-0.688938301,-0.722403322,-0.651584637,-0.632425205,-50,-25
20130115,1313,0,2,-25,2,-1250,0,0,0,0,0,-0.627985537,-0.685903067,-0.710634043,-0.776145187,0.904062922,0.667793251,0.57231312,-0.604183239,-0.630827103,-25,25
20130115,1314,0,2,50,2,2500,0,0,0,0,0,-0.719666888,-0.70880286,-0.734269049,-0.941773461,0.897465572,-0.5787342,-0.750503801,-0.701610705,-0.662670037,-50,25
20130115,1315,0,2,-25,2,-625,0,0,0,0,0,-0.566928747,-0.684252472,-0.723138514,-0.832271056,0.901794801,0.724201065,0.55105736,-0.634734381,-0.644729431,-25,50
20130115,1316,0,2,25,2,1250,0,0,0,0,0,-0.689201377,-0.699991277,-0.769934544,-0.934860406,0.883703232,0.675433639,-0.672226673,-0.720201212,-0.663010988,-75,0
20130115,1317,0,2,25,2,1250,15.4106823,1,0,0,0,-0.691922321,-0.696326675,-0.772774221,-0.916109223,0.864733168,-0.675284931,-0.651184177,-0.713735794,-0.670274834,-75,0
20130115,1318,0,2,-25,2,-1875,47.3759877,1,0,0,0,-0.654878961,-0.683906947,-0.768851331,-0.859795793,0.866180728,-0.680232003,0.52495803,-0.691150468,-0.662969873,-75,0
20130115,1319,0,2,25,2,1250,46.4429306,1,0,0,0,-0.69973692,-0.694853388,-0.756147816,-0.927372429,0.862489635,-0.84030926,-0.715294757,-0.700930166,-0.668470332,-75,-50
20130115,1320,0,2,-25,1,-1250,0,0,0,0,0,-0.695793429,-0.646566233,-0.705086586,-0.85594809,0.893304552,-0.676027597,-0.628611886,-0.668922707,-0.658043845,-75,-75
20130115,1321,0,2,-25,1,-1250,0,0,0,0,0,-0.680916512,-0.656531746,-0.566100087,-0.790796474,0.906381629,-0.795825414,0.611703522,0.569313549,-0.611769176,-25,-25
20130115,1322,1,1,-25,1,-1875,-50,-1,2,43,-25,0.928334901,0.80852932,0.732661371,0.711115422,0.907715366,0.833454991,0.528822773,0.608401913,-0.590368208,50,25
20130115,1323,1,1,50,1,2500,-72,-1,3,44,-75,0.90819728,0.821000816,0.715070832,0.690342932,0.906993793,0.843149817,-0.583068126,0.546835148,-0.617845019,25,25
20130115,1324,1,1,25,2,1250,0,0,4,45,-75,0.899818109,0.680224838,0.521099533,0.510917657,0.907668061,0.830507458,-0.556605368,-0.648781217,-0.644690004,25,50
20130115,1325,0,1,0,2,0,0,0,0,0,0,0.853249154,0.634055631,-0.481501511,-0.523806081,0.907381843,0.825894949,-0.737329386,-0.694314364,-0.644681052,0,25
20130115,1326,0,1,25,2,1250,0,0,0,0,0,0.703790432,0.598890169,-0.69102163,0.558593936,0.902128627,0.836834899,-0.807749403,-0.733166212,-0.66661062,-25,25
20130115,1327,0,1,0,2,0,0,0,0,0,0,0.790135957,0.580264648,-0.710387738,0.621836786,0.903553721,0.824271227,-0.794608046,-0.726366532,-0.659096168,-25,-50
20130115,1328,0,1,25,2,624.999999,0,0,0,0,0,0.708389457,-0.526768352,-0.740169114,0.633073455,0.896770118,0.796236573,-0.759454299,-0.731441381,-0.670387843,-50,-100
20130115,1329,1,1,-50,1,-2500,-5.21882999,-1,4,46,-75,0.931981901,0.756695634,0.607902021,0.687366081,0.909660172,0.821315083,-0.585412236,0.538557842,-0.605873357,25,-50
20130115,1330,1,1,-25,1,-1250,-19.6144534,-1,5,47,-75,0.954702911,0.811776166,0.72660683,0.701864209,0.90744408,0.848316761,0.656286239,0.610511501,-0.594976515,50,-25
20130115,1331,1,1,-25,1,-1250,-50.0621643,-1,6,48,-75,0.946499427,0.83258304,0.763301456,0.614874461,0.90633859,0.853771717,0.652914836,0.630164788,-0.589791899,75,0
20130115,1332,1,1,0,1,0,-70.5602994,-1,7,49,-75,0.948719894,0.835771948,0.77081155,0.587054612,0.905975394,0.851636333,0.620027492,0.628633335,0.590890712,75,0
20130115,1333,1,1,25,1,1250,-90.1934904,-1,8,50,-100,0.959394388,0.848490782,0.777588302,0.655173044,0.906521575,0.854828301,0.637441256,0.597851854,-0.603140907,75,25
20130115,1334,1,1,0,1,0,-86.9576857,-1,9,51,-100,0.965843484,0.86378877,0.778120057,0.687177049,0.906905043,0.858413629,0.68622418,0.59801875,-0.596040638,75,25
20130115,1335,1,1,0,2,0,0,0,10,52,-100,0.933672578,0.830196396,0.717442817,0.62327104,0.907975365,0.868217291,0.589188366,-0.514136804,-0.613968291,50,50
20130115,1336,1,1,0,2,0,0,0,11,53,-100,0.932379012,0.825594758,0.712834238,0.636522547,0.907960927,0.868543487,0.552546862,-0.548631658,-0.617478538,50,50
20130115,1337,0,1,50,2,2500,0,0,0,0,0,0.77864932,0.765395342,-0.474101364,0.756219294,0.903738394,0.860844996,-0.656252286,-0.727576051,-0.667256928,0,-25
20130115,1338,0,2,0,2,0,50,1,0,0,0,-0.638615995,-0.678485551,-0.748611488,-0.909898907,0.868456931,-0.623133792,-0.505197501,-0.710534286,-0.665927579,-125,-25
20130115,1339,0,2,-25,2,-625,71.5,1,0,0,0,-0.640098159,-0.67348282,-0.746482026,-0.908568803,0.87549939,-0.643654712,0.564626064,-0.68564595,-0.657100018,-100,-25
20130115,1340,0,2,0,1,0,0,0,0,0,0,-0.690555445,-0.638236951,-0.65567873,-0.899222634,0.901897882,-0.627032097,-0.661769791,-0.669215164,-0.647750516,-100,-50
20130115,1341,0,2,0,1,0,0,0,0,0,0,-0.620105587,-0.665614288,-0.606143258,-0.875419446,0.906835567,0.682154668,0.614024455,0.551860919,-0.611961879,-75,-25
20130115,1342,0,2,-25,1,-625,0,0,0,0,0,-0.550000151,-0.632387104,-0.520678155,-0.793677765,0.906504751,0.793829014,0.710229055,0.59245616,-0.610048499,-50,50
20130115,1343,0,2,0,1,0,0,0,0,0,0,-0.577285545,-0.609138799,-0.679385004,-0.728560011,0.905637078,0.830402234,0.648569116,-0.614062004,-0.642877709,-75,25
20130115,1344,0,2,0,1,0,0,0,0,0,0,-0.588002446,-0.629394799,-0.737759719,-0.654750092,0.905704032,0.805564375,-0.500167516,-0.66491219,-0.641198635,-100,0
20130115,1345,0,2,0,2,0,8.51569165,1,0,0,0,-0.599357337,-0.698366989,-0.776272226,-0.820249289,0.88891245,0.786922875,0.517031212,-0.706810174,-0.66368635,-100,-25
20130115,1346,0,2,0,2,0,7.84537782,1,0,0,0,-0.678148505,-0.705537136,-0.771580653,-0.904258295,0.887448839,0.686119272,-0.654097394,-0.709578821,-0.662544459,-100,-25
20130115,1347,0,2,0,1,0,0,0,0,0,0,-0.619308032,-0.658561355,-0.664514642,-0.845736669,0.906037144,0.742307787,-0.539036108,-0.594956594,-0.632619665,-75,25
20130115,1348,0,2,25,1,625,0,0,0,0,0,-0.653697469,-0.678140671,-0.703597168,-0.868854973,0.904863036,0.786773659,-0.574009705,-0.65737524,-0.648850045,-100,-25
20130115,1349,0,2,0,1,0,0,0,0,0,0,-0.678124052,-0.61409817,-0.599296369,-0.846476529,0.905952023,0.822054826,0.596972519,0.564964577,-0.605789936,-75,25
20130115,1350,0,2,25,1,625,0,0,0,0,0,-0.529177913,-0.61393058,-0.656876128,-0.70077134,0.905235984,0.843484119,0.545368774,-0.579460622,-0.635769175,-100,-100
20130115,1351,0,2,-25,1,-625,0,0,0,0,0,0.524815561,-0.575427055,-0.559299137,-0.610307788,0.905728137,0.849757824,0.683105977,0.539953338,-0.618801812,-75,-100
20130115,1352,1,1,-100,1,-12500,-100,-1,5,54,-75,0.952542601,0.805807796,0.78276798,0.60328026,0.90733026,0.86150883,0.70358108,0.624319021,0.601619769,-25,-25
20130115,1353,1,1,-25,1,-2500,-19,-1,5,55,-75,0.938009655,0.840476401,0.796121684,0.532811648,0.905158778,0.864197592,0.698123155,0.641979251,0.598913977,0,25
20130115,1354,1,1,25,1,1875,-16.68,-1,6,56,-175,0.925450919,0.867383663,0.797361857,0.535890537,0.90532451,0.870506202,0.624282596,0.632087152,-0.597331809,-25,-100
20130115,1355,1,1,-25,1,-1250,-14.4646,-1,7,57,-175,0.96722383,0.87861466,0.801323823,0.585905263,0.906091224,0.872775672,0.720541893,0.636253596,0.591516648,0,-100
20130115,1356,1,1,-75,1,-7500,-42.235116,-1,8,58,-175,0.945087887,0.875965698,0.807022516,0.565123699,0.905645925,0.861130918,0.747321609,0.644515984,0.611607397,75,-25
20130115,1357,1,1,-50,1,-5000,-102.492847,-1,8,59,-175,0.947251037,0.877798908,0.809047245,0.545341378,0.905222663,0.859344951,0.725438166,0.643815287,0.619614477,100,25
20130115,1358,0,1,25,1,1250,-139.779456,-1,0,0,0,0.946777632,0.885851397,0.809682038,-0.50393625,0.905084048,0.858241967,0.674510267,0.635738185,0.601577221,75,50
20130115,1359,0,1,25,1,1250,-159.263329,-1,0,0,0,0.967942742,0.892347051,0.810209375,-0.582675557,0.905640404,0.858923304,0.701861442,0.625705975,0.596202196,75,50
20130115,1400,0,1,25,2,1250,0,0,0,0,0,0.939450128,0.875031908,0.800823443,-0.524407231,0.906318893,0.854907101,0.575996673,-0.560099282,-0.610242131,25,-50
20130115,1401,0,1,-25,2,-1875,0,0,0,0,0,0.966212543,0.871804017,0.802178422,-0.524114729,0.906648672,0.859746762,0.57771585,0.547661444,-0.587862614,75,25
20130115,1402,1,1,0,2,0,0,0,8,60,-175,0.969411807,0.872795531,0.79809765,0.602496468,0.906513934,0.860120312,0.564029758,0.524248195,-0.58846143,50,25
20130115,1403,1,1,0,2,0,0,0,9,61,-225,0.969133573,0.875075739,0.79030309,0.655700651,0.906033618,0.866107737,0.619096602,-0.624777786,-0.615639565,50,25
20130115,1404,1,1,0,2,0,0,0,10,62,-225,0.962999258,0.862304876,0.773273314,0.526244954,0.906983909,0.856253373,-0.605411606,-0.657053436,-0.612071374,25,0
20130115,1405,1,1,0,2,0,0,0,11,63,-225,0.966474979,0.860645181,0.751653111,0.558153,0.907067595,0.875876887,-0.663127071,-0.697203862,-0.626110011,25,0
20130115,1406,1,1,0,2,0,0,0,12,64,-225,0.970718807,0.861616304,0.714177273,0.605236353,0.907451239,0.884245008,-0.663148189,-0.69919753,-0.626071534,25,0
20130115,1407,1,1,0,2,0,0,0,13,65,-225,0.971607899,0.857169339,0.681584884,0.615792422,0.907772175,0.883689237,-0.655106323,-0.692758863,-0.619587177,25,25
20130115,1408,1,1,0,1,0,-22.6443246,-1,14,66,-225,0.971533472,0.871443657,0.720632285,0.647239082,0.907636832,0.885625002,-0.606116817,-0.679940883,-0.633498014,25,25
20130115,1409,0,2,25,2,1250,75,1,0,0,0,-0.50622059,-0.649946485,-0.724907171,-0.942281485,0.874157886,0.644567965,-0.513886791,-0.697371193,-0.657253053,-50,25
20130115,1410,0,2,-25,2,-625,73.5,1,0,0,0,-0.5098661,-0.651340244,-0.700027342,-0.923119347,0.874402764,0.583298762,-0.511075272,-0.690464598,-0.648893204,-50,-50
20130115,1411,0,2,25,2,1250,85.085,1,0,0,0,-0.528670343,-0.665022576,-0.718700377,-0.90516277,0.858556206,-0.66311681,-0.571454659,-0.701378282,-0.661584743,-75,-75
20130115,1412,0,2,-75,1,-7500,0,0,0,0,0,0.547458049,-0.55247146,0.681651247,-0.748767805,0.906011802,-0.750534224,0.641552438,0.585166143,-0.592850114,0,25
20130115,1413,0,2,0,1,0,0,0,0,0,0,0.670461096,0.5534541,0.669375047,-0.80715166,0.90585535,0.781751625,0.624406791,0.59992209,-0.593108106,0,25
20130115,1414,0,2,0,1,0,0,0,0,0,0,0.618838686,0.534021753,0.529190162,-0.678646966,0.904710803,0.794689696,0.603094747,-0.579680267,-0.625821528,-25,25
20130115,1415,0,2,-25,1,-1250,0,0,0,0,0,0.509807518,0.510105043,0.487348954,-0.746236298,0.905148344,0.776970111,0.558728685,-0.567446338,-0.61477904,-25,25
20130115,1416,0,2,25,1,1250,0,0,0,0,0,-0.592271025,-0.574351139,-0.612453954,-0.892323904,0.902051104,0.756740961,-0.715532748,-0.689993912,-0.63901907,-50,0
20130115,1417,0,2,0,2,0,13.9730493,1,0,0,0,-0.550992575,-0.692503357,-0.73107253,-0.900131849,0.881272357,0.616090786,-0.542434689,-0.705601569,-0.65958527,-50,0
20130115,1418,0,2,0,2,0,11.8038578,1,0,0,0,-0.662330556,-0.683373325,-0.71733968,-0.93820734,0.886762984,0.626463483,-0.666720448,-0.697364568,-0.649497531,-50,0
20130115,1419,0,2,0,2,0,9.71974209,1,0,0,0,-0.587501464,-0.677605972,-0.720004842,-0.898831471,0.880146721,0.602779274,0.518073769,-0.698092817,-0.66137068,-50,-25
20130115,1420,0,2,0,2,0,7.71774983,1,0,0,0,-0.646805876,-0.710734014,-0.630390082,-0.952255161,0.894400242,-0.870099015,-0.71735895,-0.619124856,-0.628137206,-50,-25
20130115,1421,0,2,0,2,0,5.79502533,1,0,0,0,-0.508389576,-0.70167957,-0.541951135,-0.890138365,0.900772202,-0.731480238,0.628145175,-0.536322786,-0.624669107,-25,-25
20130115,1422,0,2,-25,2,-625,3.94880641,1,0,0,0,-0.555875247,-0.705244746,-0.499650168,-0.912511685,0.901969965,-0.688760538,0.651754236,0.527534351,-0.618812453,-25,-25
20130115,1423,1,1,-25,1,-1875,-25,-1,13,67,-200,0.95420741,0.819156812,0.78119827,0.575143591,0.905901031,0.83538333,-0.522048104,0.610971498,-0.587824181,75,0
20130115,1424,1,1,0,1,0,-24.5,-1,14,68,-225,0.964466041,0.856432311,0.79217679,0.596791494,0.905384249,0.860846445,0.609801499,0.611862146,-0.590228612,75,-25
20130115,1425,1,1,0,1,0,-24.01,-1,15,69,-225,0.964651027,0.864435997,0.79367793,0.597341186,0.905778766,0.856762367,0.58100208,0.608994831,-0.589209412,75,-25
20130115,1426,1,1,-25,1,-1250,-23.5298,-1,16,70,-225,0.968231855,0.867548748,0.798127296,0.583644895,0.906085684,0.855359613,0.624941401,0.628268541,0.593171008,100,25
20130115,1427,1,1,-25,1,-1250,-39.500594,-1,17,71,-225,0.972107136,0.876791444,0.799667555,0.603016512,0.906374185,0.861580546,0.633401225,0.629923906,0.5985747,100,25
20130115,1428,1,1,25,1,1250,-52.1572272,-1,18,72,-250,0.95707043,0.863489256,0.794644468,0.554634137,0.906374163,0.839357078,0.529012214,0.531384123,-0.61103052,75,-25
20130115,1429,1,1,0,1,0,-55.1918908,-1,19,73,-250,0.965011519,0.858844349,0.790169841,0.554067894,0.906459234,0.820090983,0.578341225,0.556565735,-0.608244607,100,50
20130115,1430,-2,1,0,1,0,-51.2861341,-1,0,0,0,0.965281264,0.864514623,0.790352565,0.509341326,0.907087946,0.855358989,-0.614373362,-0.53199648,-0.616998495,75,50
